#description: MAxO therapeutic annotations for rare diseases
#date: 2023-07-13
#tracker: https://github.com/monarch-initiative/MAxO/issues
disease_id	disease_name	citation	maxo_id	maxo_label	hpo_id	maxo_relation	evidence_code	extension_id	extension_label	attribute	creator	last_update	created_on
MONDO:0019354	Stickler syndrome	PMID:32316871	MAXO:0000024	surgical procedure on the eye	HP:0000541	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:32536504	MAXO:0000004	surgical procedure	HP:0002870	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:35393073	MAXO:0000024	surgical procedure on the eye	HP:0000541	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:26540157	MAXO:0000486	distraction osteogenesis	HP:0000201	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:31856005	MAXO:0000625	inhalation anesthetic therapy	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:21466760	MAXO:0000024	surgical procedure on the eye	HP:0000541	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0019354	Stickler syndrome	PMID:20545219	MAXO:0001085	vitrectomy	HP:0012230	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0008753	alkaptonuria	PMID:25475116	MAXO:0000058	pharmacotherapy	HP:0033704	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:19671401	MAXO:0000004	surgical procedure	HP:0000118	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:9870204	MAXO:0010002	protein intake avoidance	HP:0033704	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:32822600	MAXO:0000058	pharmacotherapy	HP:0033704	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:19300282	MAXO:0009082	arthroplasty	HP:0003040	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:10488288	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001650	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:22772574	MAXO:0001046	discectomy	HP:0008441	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:28081634	MAXO:0000058	pharmacotherapy	HP:0033704	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:10494297	MAXO:0010002	protein intake avoidance	HP:0033704	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:12546396	MAXO:0001046	discectomy	HP:0008441	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:12359141	MAXO:0010043	whole kidney transplantation	HP:0000083	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:16736091	MAXO:0001046	discectomy	HP:0008441	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0008753	alkaptonuria	PMID:22482092	MAXO:0009082	arthroplasty	HP:0003040	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0001351	occupational therapy	HP:0001263	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000004	surgical procedure	HP:0000776	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000090	enteral nutrition intake	HP:0011968	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000004	surgical procedure	HP:0410030	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000515	extracorporeal membrane oxygenation	HP:0002878	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0025001	surgical procedure on cardiovascular system	HP:0001636	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:32657950	MAXO:0000930	speech therapy	HP:0000750	prevents	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0009104	Donnai-Barrow syndrome	PMID:21756462	MAXO:0009025	cochlear device implantation	HP:0000407	treats	PCS				0000-0002-0736-9199		2024-07-22
MONDO:0007037	Achondroplasia	PMID:1785332	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	prevents	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007037	Achondroplasia	PMID:9539301	MAXO:0000780	human growth hormone replacement therapy	HP:0004322	treats	PCS				0000-0002-0736-9199		2024-08-03
MONDO:0007919	lymphatic malformation 1	PMID:28748022	MAXO:0000011	physical therapy	HP:0001004	treats	PCS				0000-0002-0736-9199		2024-07-20
